,Username,Tweet,Category
1203,aboum527,"@HommesInfluence Palmarès de Pécresse : je suis une femme",2
1204,ShooterTrip,"Taubira 128 parrainages, la meuf est dead ! 🤓 https://t.co/YyBm2rLWq9",1
1205,danstxruee,"Merci grâce à toi Anne hidalgo a libérer l’Espagne la meuf qui a pas compris https://t.co/uOoi4iFEma",0
1206,ttalgijelly,"Quand Pécresse a dit ""rien de tel qu'une femme pour faire le ménage"" https://t.co/1loDVz4m5f",2
1207,BastienRulat,"@LampeMed @sam__g16 @n_arthaud @OuestFrance Tu as le droit de chercher un mec et pas une femme pour un job ou l'inverse sans être une merde non plus. Comme on a le droit d'échanger sans que tu utilises des Hashtags tous les deux mots 😂",2
1208,Dominique85430,"@Reconquete_Z @PascalPraud Très bien Rachida , apparemment la femme de ménage de Pecresse …. 😂 …  qui lui parle très mal !!",2
1209,Chris_du_Limon,"#Hidalgo prend l'eau de toute part ! 😂 Comment les parisiens ont ils pu voter deux fois pour cette femme nulissime en tout ?! https://t.co/cafYDU17gR",1
1210,Honeydewmelon17,"@A_SorrowfulSoul @Slimy_Player @VivaldiDon @behnam_haitham mais avec un pays de majorité christiane qui est islamophobie et contre la différence c pas bien appliqué Et pour un pays avancé qui paie la femme un salaire moins que l homme la on parle de la discrimination contre la femme 
thankfully pour nous (tunisie..) c l'egalité pour tous",?
1211,HUBERChristia18,"@pierrebarbari @DamienRieu @lesRepublicains @vpecresse Vous avez peut-être raison mais à la présidentielle on vote pour un homme ou une femme........ après il saura placer une équipe en phase avec lui 😉",0
1212,Nikers26,"@allore_conte Cette femme a du courage et du caractère, il faut le reconnaître, elle rentre dans le chou de la bien pensance, reste à contre-courant et ne se laisse pas démonter. Une grande leçon de féminisme pour la pleurnicheuse et fade Pécresse.",0
1213,albatros_83,"@Morgane_B_T @Europe1 @lenoble_alain je ne voterai jamais pécresse, c'est elle qui a menacé tous ceux parraineraient zemmour qu'elle aille marcher dans la crotte de #Douglas cette femme est une vraie dinguo moustachue",2
1214,EspoirLiberte1,"@vpecresse N'oublie pas bichette nous sommes entre les USAet la Russie donc on risque gros il vaut mieux retourner dans ta cuisine et parler chiffons",2
1215,BActualites,"« Les Français ont envie de s’imaginer avec une personnalité en tant que président. Sera-t-il capable de nous représenter à l’étranger ? De nous gouverner ? Pour Pécresse, les gens ne le sentent pas, ne le voient pas. » François Pupponi

#NaufragePecresse https://t.co/oGsiRID3Ws",0
1216,Steven_RN25,"🛑 L'affaire Alstom 🚅 est une affaire intéressante qui accuse la famille #Pecresse mais également #Macron.

Ça aurait permit l'achat de nos entreprises et nos technologies sous fond de corruption et de haute trahison !

Pour plus d'infos ⤵️
https://t.co/3DuLQWeQ2w https://t.co/jWfkAISN2z",0
1217,GantoisGeneviv1,"Pas surpris. Quand on sort de la bulle Twitter et du bashing misogyne de certains militants, on trouve une femme solide, précise, qui maîtrise ses dossiers. 
@Anne_Hidalgo c'est tout cela et un vrai programme de transformation pour #changerdAvenir. https://t.co/Vi6usUxKcI",0
1218,vae_victis_75,"https://t.co/SMCqfwLkEU #Byebyepecresse la #droite sera vraiment de droite quand elle aura fait le ménage des centristes et autres ersatz de droite Canada Dry comme @jf_cope. la defaite de pecresse est indispensable. La droite doit être identitaire, souverainiste et conservatrice",0
1219,AnaisMDPerso,"Valérie Pécresse, son fils arrêté en possession de cannabis : « Cela aurait pu briser notre famille » https://t.co/CIYM6h54iP",0
1220,4lrem1,"@brunolp30 #Macron en vrai stratège veut absolument envoyer le #porteAvion #charlesDegaulle en mer noire 🤣🤣 c’est un stratège on vous dit, il a consulté @vpecresse pour la #Géographie 🤣 #LRem #LR c’est la famille 🤣",0
1221,SuzetteHervieu,"@BasPhilippe @vpecresse @JLMelenchon @ZemmourEric @MLP_officiel @EmmanuelMacron ANGÉLISME !! vous vous moquez de qui pour osez dire ces mots alors que E.M le PR ne se ménage pas ! Il est sûrement plus clairvoyant que votre candidate car il a toutes les cartes en mains ,elle ce sont justes des mots !",0
1222,phallocrates,"@armelh @n_arthaud Le droit international est une convention, un ensemble de règles établies entre des états s'engageant à les suivre. Si l'un d'entre eux décide de ne plus le respecter, sans qu'aucune sanction ne soit prise contre lui, alors à quoi sert-il ?",0
1223,ArnaudClave,"🎙 ""La candidate de ma famille politique c'est @vpecresse. Je ne suis pas de ceux qui changent de cap à la petite semaine” @fxbellamy

#Europe1 #Pecresse2022 🇫🇷 https://t.co/4iCGaeA3Lp",0
1224,MaguyGar,"@StroJPP @MederickLahire @CharlesAslangul @davidlisnard @ZemmourEric Ce que vous dites n'est pas forcément vrai, je regarde Zemmour que je suis, je regarde MLP que je suis pas, je regarde Pécresse que je suis pas, je regarde Mélenchon que je suis, il n'y a pas de règles précises https://t.co/4M04EOgkCG",0
1225,gaude_jean,"""Je soutiens la candidate de ma famille politique et cette candidate c'est @vpecresse. Je suis engagé derrière elle, je ne suis pas de ceux qui changent de cap à la petite semaine.""🗣 @fxbellamy #Pecresse2022 ⤵️
https://t.co/JiyqaCL2UM",0
1226,Karas0205,"@GG_RMC @n_arthaud La menaupose appelle à la révolution 😂😂😂😂 on dirait la Greta menaupose la sardine..... Va faire le ménage.....",2
1227,lavezouze,"@UPR_Asselineau @vpecresse Si il est vraiment malade ne souhaite-il pas résoudre des problémes non réglés jusqu'a présent ? Je suis tentée de dire qu'un mandat long est bon(dans son cas) vu le temps necessaire pour tout faire et laisser un pays fort comme le sera la Russie",0
1228,AReconquete62,"« Les Français ont envie de s’imaginer avec une personnalité en tant que président. Sera-t-il capable de nous représenter à l’étranger ? De nous gouverner ? Pour Pécresse, les gens ne le sentent pas, ne le voient pas. » @fpupponi

#NaufragePecresse
https://t.co/kPuPrre4lw",0
1229,CorneliaDobris1,"@NyanuValerie @BernadettePouy2 C'est des troupes non-binaire nées en même temps que Micron, ou à partir du 1995 avec l'éducation de Ségolène Royal, grande Ministre de la famille et ses réformes de 2000 ?!!",0
1230,jeanluc_bernard,"@AuRevoirHidalgo @Anne_Hidalgo au lieu de vous présenter au présidentielle vous feriez mieux de faire le ménage 🧹",2
1231,guy_tunisianMD,"🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
Les forces d'occupation israéliennes ont abattu hier le jeune Palestinien de 14 ans Mohammed Shada, originaire du sud de Bethléem, en Cisjordanie. Paix à son âme et toute notre affection à la famille du jeune Mohamed. 

Mme Hidalgo, on se souviendra de votre mépris. https://t.co/CSrkfo1AQe",0
1232,sollalyne,"@Reconquete_Z Quand tu vois qu une seule famille de timbrés dans un immeuble peut le rendre invivable,  je me demande si elle n’a pas pris ses idées chez hidalgo",1
1233,armelh,"@Alain_Lerocher @n_arthaud Maintenant si tu es gêné aux entournures parce que tu as envie de soutenir Poutine tout en sentant que c'est un peu tendu,
c'est ton problème, je vais pas t'aider moi à trouver des excuses bidon.",0
1234,louisericyvesde,"@dre_sunshine Ferme ta gueule Pécresse va t'occuper de tes connards et de ta famille",2
1235,envoietontweet,"@Scarlettina2012 @vpecresse @FrancisKalifat @fszpiner Incroyable !  des règles sanitaires n’existent Que pour les Gueux ! @olivierveran ! @GDarmanin Quand les FDO contrôles plusieurs fois par mois les TPE même les petites cérémonies ! Mais là au grand dîner du Crif évidemment rien ! Pourtant aucunes règles respectées ! #faitsdivers",0
1236,RomeoVeneziano,"Bah, Pécresse a bien fait entrer un espion du KGB à l'ENA...alors Fillon peut bien continuer à fournir des renseignements stratégiques à #Poutine, vu qu'elle ne sera jms Présidente!

PS: Chaque fois qu'il va en Russie, Penelope est contente de pas faire le ménage pr de semblant😛 https://t.co/hynVrmdlwb",2
1237,MontvalSarth,"@GC7513 @BrunoRetailleau @vpecresse @remypointereau @MpRicher C'est la digne héritière de la famille Tiberi",0
1238,EliseCloutier1,"@vpecresse Quelle ordure ce @FrancoisFillon. Il est bien à l’image d’une grande partie de sa famille politique!!!",1
1239,BicheAuSucre,"@Portes_Thomas @Bourgeois4Leon Ceci dit il y a du ménage à faire, mais ce n'est pas Arthaud qui y fera grand chose. Les camarades n'étaient pas au gratin plutôt que de trainer dans les rues ?",0
1240,FabienJaims,"@LibErteLim2 Seul Mélenchon a la ferme détermination de s'attaquer au système. Et cela leur fait peur, Taubira c'était pour lui retirer des voix. Jadot et hidalgo s'acharnent sur lui. Roussel est encore le pire félon , en ➕ provax.
JLM a l'intention de ne pas respecter les règles UE. ENFIN !",0
1241,imanarchy_,"Mme @Anne_Hidalgo vous ne travaillez pas avec nous 
L'asso @acceptesst que vous citez n'est pas ""réglementariste"" et le travail sexuel est déjà reconnu légalement par le fisc et l'urssaf
La question est + de décriminaliser (arrêtés et pénalisation clients) que vous défendez https://t.co/CqRCsPcbN3",0
1242,cyrilletrignac,"François-Xavier Bellamy : ""Mon parrainage [à Eric Zemmour] ne vaut pas soutien (...) La candidate de ma famille politique c'est Valérie Pécresse. Je ne suis pas de ceux qui changent de cap à la petite semaine""

#Europe1 https://t.co/wAFKdNANoD",0
1243,VVonhert,"@ErpatPeroz @vpecresse bah contrairement aux ukrainiens je ne suis PAS ukrainien ! 
Je suis Vérité pas sos amitiés .
plus sérieusement. l'ukraine est un pion depuis longtemps c'est bien pour ça que personne sacrifie meme un cavalier pour elle..
real politique et humanisme ne font pas bon ménage.",0
1244,MARIADA93348201,"Jadot racialiste, Ségolène soutient l’extrême gauche, l’audiovisuel de sevice public sans plurialisme: la gauche s'affranchit de toutes les règles de bienséance morale, sans en être inquiétée.
Mon dernier article dans le @FigaroVox 

https://t.co/Gtp8XaYrOn",0
1245,Enzo_Regnier_,"L'affaire Alstom est une affaire extrêmement intéressante qui met en cause la famille #Pecresse mais également #Macron.

Elle aurait permit l'achat de nos entreprises et nos technologies sous fond de corruption et de haute trahison.

Pour plus d'infos :
https://t.co/xuWkK84NmL https://t.co/GdIv60C1iI",0
1246,DupratA,"@Aurelie_Gascon @Arthefran Savent plus où ils habitent,  et pas seulement Pécresse.  Bayrou, Lisnard  aussi pr Méluche, ts ces gens qui se drapent ds une soi-disant défense de la démocratie. ..  les règles étaient connues de tous.  Zauraient dû bosser ou ne pas se présenter.",0
1247,micky2235,"@rom2_romain @titinho_28 @Pi3ro78280 @KHALpsg @EmmanuelMacron @Anne_Hidalgo Je suis une fille! Moi l’inégalité homme femme ça m’a jamais dérangé ! J’ai jamais demandé à être douée en mécanique et ça m’arrange que ce soit les hommes qui s’occupent du bricolage! Donc cette guerre c’est pas pour moi! Puis je suis portugaise, j’ai rien à faire là dedans mdr",2
1248,EmmanuelBethoux,"Le paternalisme sexiste, narquois et partisan de #bricetoussaint à l'égard de @vpecresse  (""et la politique, c'est pas trop dur? Et le premier monsieur?"") est tout simplement une honte pour le journalisme. #BFMTV. Jamais il ne parlerait ainsi à un homme ou une femme de gauche.",0
1249,BrilGis,"Ces journalistes de Bfm sont des gros c.... Ils parlent à @vpecresse comme à ""une bonne femme qui serait inférieure"" scandaleux !! Ils ne parleraient jamais comme ça à un mec https://t.co/m6kxFLVoem",1
1250,blablafab30,"@InterPolitique @ChTaubira Une femme première ministre c'est cool.
Par contre que se soit un homme ou une femme si elle a un programme détaillé, travaillé c'est quand même mieux que 5 grandes lignes peut détaillées, piquées à droite, à gauche pour remplir un site internet.
Du coup le programme ?",0
1251,MarleneBouvier,"@FloPortelli @AurelienPradie @vpecresse Top! 4è 5è doses gratuites jusqu'à la thrombose!!! Ménopause précoce offerte, parce qu'elles le valent bien😉",2
1252,Hidalgo_1986,"Ne changez jamais l'homme et la femme de votre vie.

Respecte là.
Respecte le.

Fidélité https://t.co/GrIeXmERAt",0
1253,she534,"L'Europe fait face à l'une de ses plus graves crises depuis la fin de la seconde guerre mondiale, et Valérie Pécresse n a qu'un seul mot à la bouche ""Emmanuel Macron"". La stature d'homme ou de femme d'État on l'a où on l'a pas, Valérie Pécresse ne l'aura jamais

#Poutine
#Ukraine https://t.co/EQcB1ZAt5f",0
1254,CLebaupin,"CHEZ LES #Pecresse, LA FEMME EST L'AVENIR DE L'HOMME. Lundi @vpecresse était l'invitée de la nouvelle émission politique de @LCI, #Missionconvaincre. On ne sait pas ce qui était le pire : les questions de David Pujadas ou les réponses de Valérie Pécresse. https://t.co/rg2bhbaYQN",2
1255,bulitt0,"@TF1Info @TF1 @Anne_Hidalgo C'est vrai que les hommes ne le sont jamais.. : Gargamel, Flamby, Jupiter etc etc. Ce genre de réflexion ne fait vraiment pas honneur aux femmes. Homme ou femme soyez professionnel. Ce qu'il y a sous les jupes ou y dans les pantalons... On s'en fout !",0
1256,ALasello,"@PilainRegine @monsieurnaudin @vpecresse @CharlesConsigny Pouliche《jument n'ayant pas atteint la maturité sexuelle》valoche c'est plutôt la ménopause 
Mule serait plus appropriée",2
1257,Dragonfarang,"@BruPhil3 @gdupuch33 @JK42F @lolodelacosta Comparer Z et Pécresse. lol.Vous avez d'un côté une femme qui a trahi son parti, les français, le pays,qui a volé de l'argent aux français et de l'autre un homme qui a travaillé toute sa vie,n'a jamais profité de l'argent des français et a gardé ses convictions.Voilà la réalité",0
1258,Lenfer_du_decor,"@ZeganZOZZ @FrDesouche Je n'ai jamais vu de femme ou d'homme politique avec si peu de tenue et de contenance... Avec autant d'expérience, comment #VPecresse peut-elle avoir, devant les caméras, l'attitude d'une collégienne?? 
Vite! Des cours de théâtre !!!!!
Bon... elle fait rire... c'est déjà ça...",0
1259,AgaMegane,"@MurielDIRUOCCO @Apteam_of_life @vpecresse @audyjp mais comment ça ""non au voile"" alors que ça ne vous concerne même pas ??? vous êtes de ceux qui sont contre le mariage gay alors que vous n'êtes pas gay... contre l'IVG alors que vous êtes êtes ménopause.... ridicule. occupez vous de ce qui vous regarde !!!!",2
1260,Fictiverse,"@AmineElbahii @avecValerie @vpecresse Dire ""Une femme forte"" est sexiste, on ne dit jamais qu'un candidat est ""Un homme fort"".",0
1261,AnnaDEE52494881,"@BrunoRetailleau @vpecresse Un homme ou une femme politique en place,  on peut le juger sur ses résultats.  Alors,  expliquez moi, honnêtement,  ce que vous pouvez avancer de positif sur les réalisations de  V. Pecresse en Île de France pour penser qu'elle ferait mieux à la tête de la France ?",0
1262,ced_maurin,"@ProfToujours @franceinfoplus @JMaireofficiel @ChTaubira Honnêtement ça ne me dérange pas non. On ne débarque pas dans une campagne présidentielle à 4 mois de l'élection, sans préparation ni programme. La politique est une affaire sérieuse. La gauche n'a pas la culture de l'homme ou de la femme providentiel(le) et c'est tant mieux.",0
1263,JulianStrap13,"@CNEWS Ferait t'il autant le coq face à Vladimir et l'emmerder jusqu'au bout...c'est moins compliqué fa e à bobonne sans masque #MacronLeFou #macron",2
1264,MissSocksPlease,"@GDeleur Bonjour Guillaume 
J’ai acheté un dictionnaire français-russe 
C pour apprendre à dire des grossièretés
#Macron hausse le ton envers #Poutine
Comme disait une pub de mon temps : "" Le thon C bon 🍣 ""
Avec un H donc..
Ça peut détendre en +😉
#Russie #Ukraine #Kiev 
#russia_ukraine",?
1265,Luc40985436,"Mais le sale pourceau de #macron et sa truie PEDOPFILE de #jeanMichelTrogneux seraient 25%! 

MDR https://t.co/kxJFshT289",2
1266,jeff_terret,"@hdjebar @Sergent28095310 Tu vois la ""personne #Macron"" comme attaqué, alors que ce sont à la fois ses idées et son incapacité à les mettre en oeuvre qui exaspèrent.
Penses-y, je me fous du bonhomme et de sa vie... Qu'il se tape bobonne ou son garde du corps, je m'en tape.",2
1267,FrancineChoulet,"Dans la série « France, terre d’Islam » : saviez-vous que dans une prison connue du 78 les détenus n’ont que de la viande halal à cantiner (acheter)? Les non musulmans doivent se contenter de boîtes de thon ou de sardines. 100% véridique. #GrandRemplacement #ZemmourSpace #Zemmour",0
